feature,avg_importance
tar,0.4918996926967948
ut,0.48990326405242823
 co,0.48725823203754004
sma,0.48632224469122604
bread,0.485328298260183
ay ,0.48481184718631104
rt,0.4833350969065203
tur,0.48290187118861505
 l,0.48260614064489527
ch,0.4795275637613706
 str) ,0.47599738229273225
 str),0.47599738229273225
ret,0.4752996497835644
i] ,0.47171024810918794
rn,0.4662120765497181
arat,0.4566039291581274
co,0.45629345573053737
 n ,0.4549431088465659
" """,0.4547529912052456
(i),0.45401833945170256
ring ,0.4524679053941173
 %,0.45092823907326995
s[i,0.4494708865930796
(s,0.44937214143157755
r.len,0.4415756665836198
r.le,0.4415756665836198
xo,0.4403897187308641
ge,0.43513121024969426
harat,0.43392332131892086
charat,0.43392332131892086
==,0.43297974965486274
 nu,0.4322059764587015
 count,0.4272300570776017
 coun,0.4272300570776017
 cou,0.4269748307479806
ng,0.4267093783699122
 1;,0.4253063173315545
 b) ,0.42491211312592686
with,0.42349075612940246
char,0.42019842468837776
har,0.42019842468837776
gt,0.4185015764684167
d(,0.4147583926433978
h(,0.4136052794554813
tu,0.4119428785124982
cl,0.4119384893426159
bl,0.41009331967796
n),0.41009311041351326
 || ,0.4089945570791764
a ,0.4058110903915679
 strin,0.4037769667687781
 stri,0.4037769667687781
ate,0.40335802473389354
de,0.4023186639540931
wit,0.4012371103858562
else ,0.3991473505497206
tring ,0.39868130429768556
ot,0.3981563630020864
 n,0.39669863530001415
 an,0.3961883600361303
ara,0.39444838475093336
str) ,0.38927510621987166
tr) ,0.38927510621987166
 arr,0.3810931312522602
nc,0.38065719238404727
ci,0.3774529995807389
el,0.37630824714241
ac,0.37307961794057887
big,0.3724430533598619
hara,0.37223601244326743
chara,0.37223601244326743
.s,0.369397155094694
10,0.3685481425237782
swe,0.36815929188087637
2 ,0.3654563493420069
fix,0.3653518282698679
ls,0.363870571700734
count,0.35940572900762113
coun,0.35940572900762113
 |,0.3593701375002715
 ||,0.3593701375002715
cou,0.3591926352112649
leng,0.35542981384682776
eng,0.35542981384682776
ui,0.35297836756476025
nums[i,0.35294652004246474
ums[i,0.352847455913093
ms[i,0.352847455913093
e(,0.35252042945029677
str.l,0.3504821416354327
tr.l,0.3504821416354327
));,0.3499562518540223
rat(,0.3473848307416285
arat(,0.3473848307416285
harat(,0.3473848307416285
 int[],0.34456946741748157
.c,0.341855275984657
ar,0.34150120974773984
engt,0.3388721265186051
lengt,0.3388721265186051
ngth,0.3388721265186051
ngt,0.3388721265186051
length,0.3388721265186051
gth,0.3388721265186051
ength,0.3388721265186051
str,0.33844456091952024
< ,0.33598002354385326
e; ,0.33538826770238506
++) ,0.334634443012397
+) ,0.334634443012397
[i],0.3329779247793292
ix,0.33242547167242703
 sta,0.3322036230302181
 + ,0.33192113178495947
| ,0.3260558272374396
|| ,0.3260558272374396
ew ,0.32511150636088737
 new ,0.32511150636088737
new ,0.32511150636088737
 10,0.32446823763881777
an ,0.32392861755057356
 temp,0.3224503956009861
 tem,0.3224503956009861
ra,0.3218993837763588
r.c,0.3189255325320973
str.c,0.3189255325320973
tr.c,0.3189255325320973
lse ,0.31623526459475926
 res,0.3159188211355065
ther,0.3156979194634134
lea,0.3118982909992766
 else ,0.3109703929497895
cha,0.3097932918370492
s ,0.3074196629977894
 (s,0.30462218807338903
 &,0.30322524648243154
0; ,0.30216862047134396
ld,0.2990834623892665
 num,0.29895114320316496
her,0.2986149962282235
spe,0.2985551743509212
i];,0.29771741874697694
[i];,0.29771741874697694
 boole,0.29688405869249884
 c,0.29607702061087443
zz,0.2932411377067158
word,0.2929134704051444
round,0.29196338149116385
roun,0.29196338149116385
ub,0.2919168539225192
t; ,0.29143698101006
 v,0.2907485116434527
d) ,0.2894722240443931
 to,0.2875641319697496
rr,0.2862900083032479
 fo,0.2859398874525133
oolean,0.28557246526746277
olean,0.28557246526746277
olea,0.28557246526746277
oolea,0.28557246526746277
ole,0.28557246526746277
oole,0.28557246526746277
olean ,0.28557246526746277
boole,0.28557246526746277
boolea,0.28557246526746277
lean,0.28557246526746277
lean ,0.28557246526746277
ean,0.28550875855985836
ean ,0.28550875855985836
der,0.2829501935061448
fa,0.2828981971621146
 +,0.2798758723009823
i),0.27850102484167716
d),0.27835336537476646
ns,0.27658093527949035
for,0.27564838561727456
bu,0.27517074720736456
.sub,0.2746056926100753
.su,0.27449733170575885
 !=,0.272662177228319
)); ,0.2688913973798364
ec,0.2684779798364534
te,0.2683075066835787
o ,0.26680065816944226
ue;,0.2665765454310367
cig,0.2647394236363479
igar,0.2647394236363479
iga,0.2647394236363479
ciga,0.2647394236363479
cigar,0.2647394236363479
gar,0.26430638536332396
2;,0.26383241493373893
 1; ,0.26308275064187897
 bo,0.2623738509821398
 0) ,0.26128428213628735
 b,0.25907569398848285
str),0.25883387515040013
tr),0.25883387515040013
e(in,0.25762719545548396
e(int,0.25762719545548396
ta,0.2550543584767738
nt,0.25302123974083807
t;,0.2525089901844779
ind,0.24860689690845733
t[],0.24844225012250665
nt[],0.24844225012250665
int[],0.24844225012250665
 boo,0.24676925554454604
 bool,0.24676925554454604
tem,0.24618063028453047
(str.,0.24386778865209086
arr,0.24261258066403885
fo,0.2422334937402572
rd,0.2420404668965352
 <=,0.24010437328980316
ount,0.239781812841914
tr.ch,0.2369501604576409
tr.cha,0.2369501604576409
r.char,0.2369501604576409
r.cha,0.2369501604576409
r.ch,0.2369501604576409
str.ch,0.2369501604576409
boo,0.2354688443603509
ool,0.2354688443603509
bool,0.2354688443603509
ha,0.2347312278798025
wi,0.2346105106537245
 for,0.23399813011119674
[i]; ,0.23386769006101327
i]; ,0.23386769006101327
.subs,0.2337244877963872
.subst,0.2337244877963872
(str,0.23259788834570777
(st,0.23258767425326374
ca,0.23223914626920616
& ,0.23199265930271695
ic ,0.23196833225868552
res,0.2316764265163785
en(,0.23149902352635165
se ,0.23064303944266198
(b,0.22710380043402972
 va,0.22506004693464732
sub,0.2226512395900576
 nums),0.21701639384470686
 0 ,0.21626363383848152
ength(,0.21588322423607775
ngth(,0.21588322423607775
gth(,0.21588322423607775
ubl,0.21585614336404424
(i,0.21522397121665612
sw,0.21483912049718745
 <,0.21324420111259304
wh,0.21150335955636518
ue; ,0.2112852144961473
y ,0.20437865245754394
se,0.2040968680438073
ion,0.20330706346419342
ga,0.19986753616857503
th,0.19949389680332547
th(),0.1969618906400277
h(),0.1969618906400277
od,0.1966877357870072
mp,0.19562917379637496
brea,0.19426768513529027
bre,0.19426768513529027
io,0.1924386102129188
+ ,0.19177613763661544
 num ,0.1913935670215162
 str.,0.190819859143571
go,0.18873945727875907
 fi,0.18702480678595357
ou,0.1868848964970961
tw,0.18623965592643704
lo,0.1860448901802168
r.l,0.186021054143418
sum,0.184219441011298
r.s,0.18360696836690638
n;,0.18327622012672992
 nums.,0.18229181294550534
bli,0.18152147476930205
str.s,0.1793253473762394
tr.s,0.1793253473762394
um(,0.17614309201043538
m(,0.17614309201043538
spee,0.17570556422437963
speed,0.17570556422437963
peed,0.17570556422437963
 sum,0.17568496371084744
ten,0.17467284136951133
pee,0.17401451820158648
ndex,0.1733019222781113
index,0.1733019222781113
unt,0.17238789835675902
ms) ,0.1716579191790351
nums) ,0.1716579191790351
ums) ,0.1716579191790351
0 ,0.17069449884019336
ve,0.17004838659751545
 st,0.16970617818979913
alse; ,0.16970275538963192
ing,0.16911238433784648
ublic,0.16896311821589255
ublic ,0.16896311821589255
ubli,0.16896311821589255
blic,0.16896311821589255
lic ,0.16896311821589255
blic ,0.16896311821589255
b ,0.16765045370033768
lic,0.16589936417057277
l ,0.16390541112184911
lu,0.1624020800686231
sa,0.16233849126814456
nu,0.16188506245315654
min,0.16120867899776942
t(,0.16083758168870288
 0),0.16050493575643943
 2; ,0.16036823731631364
um(i,0.16001132435521975
m(i,0.16001132435521975
r.subs,0.1592124059719338
end(,0.15740940094205152
